Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,600010,1.33,1.34,1.32,1.33,2042178,272334016,0.01,0.7575757575757576,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0
2020-01-03,600010,1.34,1.35,1.33,1.34,2463878,330344480,0.01,0.7518796992481203,,,,,,,,,,,,,,,,
2020-01-06,600010,1.34,1.36,1.33,1.35,2870329,386598528,0.01,0.7462686567164178,,,,,,,,,,,,,,,,
2020-01-07,600010,1.35,1.39,1.34,1.37,3524761,482354528,0.02,1.4814814814814816,,,,,,,,,,,,,,,,
2020-01-08,600010,1.36,1.37,1.33,1.34,2891990,390556384,-0.03,-2.18978102189781,,,,,,,,,,,,,,,,
2020-01-09,600010,1.35,1.36,1.34,1.35,1817827,245097488,0.01,0.7462686567164178,,,,,,,,,,,,,,,,
2020-01-10,600010,1.35,1.36,1.33,1.34,1489229,199664448,-0.01,-0.7407407407407408,,,,,,,,,1,1,1,0,0,1,0,0
2020-01-13,600010,1.34,1.34,1.32,1.34,1543835,205286992,0.0,0.0,,,,,,,,,,,,,,,,
2020-01-14,600010,1.34,1.35,1.33,1.34,1705958,228664128,0.0,0.0,,,,,,,,,,,,,,,,
2020-01-15,600010,1.34,1.34,1.32,1.33,1318593,175188224,-0.01,-0.7462686567164178,,,,,,,,,,,,,,,,
2020-01-16,600010,1.33,1.33,1.31,1.31,1416991,186899840,-0.02,-1.5037593984962403,,,,,,,,,,,,,,,,
2020-01-17,600010,1.32,1.32,1.3,1.3,1147179,150060544,-0.01,-0.7633587786259541,,,,,,,,,0,2,2,0,0,2,0,0
2020-01-20,600010,1.3,1.31,1.29,1.31,929106,120904008,0.01,0.7692307692307693,,,,,,,,,,,,,,,,
2020-01-21,600010,1.3,1.31,1.28,1.29,1466582,189707232,-0.02,-1.5267175572519085,,,,,,,,,,,,,,,,
2020-01-22,600010,1.29,1.29,1.27,1.28,1443662,184574672,-0.01,-0.7751937984496124,,,,,,,,,3,4,0,0,4,0,0,1
2020-01-23,600010,1.27,1.28,1.24,1.25,2723548,342737248,-0.03,-2.34375,0,1,0,0,1,0,0,0,1,7,0,0,7,0,0,0
2020-02-03,600010,1.13,1.15,1.13,1.13,4097156,463448128,-0.12,-9.6,,,,,,,,,,,,,,,,
2020-02-04,600010,1.1,1.15,1.1,1.14,3399478,384679296,0.01,0.8849557522123894,,,,,,,,,,,,,,,,
2020-02-05,600010,1.13,1.18,1.13,1.16,2914315,337543904,0.02,1.7543859649122806,0,1,0,1,0,0,1,0,,,,,,,,
2020-02-06,600010,1.17,1.17,1.14,1.16,2446403,282951520,0.0,0.0,,,,,,,,,,,,,,,,
2020-02-07,600010,1.16,1.17,1.15,1.17,2320102,268728608,0.01,0.8620689655172413,,,,,,,,,,,,,,,,
2020-02-10,600010,1.16,1.18,1.15,1.18,2213957,258441680,0.01,0.8547008547008548,,,,,,,,,,,,,,,,
2020-02-11,600010,1.17,1.24,1.17,1.2,3462802,417533568,0.02,1.694915254237288,,,,,,,,,1,1,1,0,0,1,0,0
2020-02-12,600010,1.19,1.2,1.18,1.2,1825614,217285120,0.0,0.0,,,,,,,,,,,,,,,,
2020-02-13,600010,1.2,1.2,1.18,1.18,1606908,191019456,-0.02,-1.6666666666666667,,,,,,,,,0,2,0,2,0,0,1,0
2020-02-14,600010,1.18,1.21,1.17,1.2,2063536,246349664,0.02,1.694915254237288,,,,,,,,,,,,,,,,
2020-02-17,600010,1.19,1.22,1.18,1.22,2404866,290066624,0.02,1.6666666666666667,,,,,,,,,,,,,,,,
2020-02-18,600010,1.22,1.23,1.21,1.22,2506284,305813024,0.0,0.0,,,,,,,,,,,,,,,,
2020-02-19,600010,1.22,1.22,1.2,1.2,2165053,261996816,-0.02,-1.639344262295082,,,,,,,,,,,,,,,,
2020-02-20,600010,1.21,1.23,1.2,1.22,2590181,314373824,0.02,1.6666666666666667,,,,,,,,,,,,,,,,
2020-02-21,600010,1.21,1.24,1.21,1.22,2819799,345559712,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2020-02-24,600010,1.21,1.22,1.2,1.21,2548315,308231616,-0.01,-0.819672131147541,,,,,,,,,,,,,,,,
2020-02-25,600010,1.19,1.2,1.17,1.19,3592007,426263584,-0.02,-1.6528925619834711,,,,,,,,,,,,,,,,
2020-02-26,600010,1.18,1.25,1.17,1.22,5842738,707730304,0.03,2.5210084033613445,,,,,,,,,,,,,,,,
2020-02-27,600010,1.21,1.22,1.2,1.2,2847346,344174976,-0.02,-1.639344262295082,,,,,,,,,,,,,,,,
