tradingday,secucode,preclose,open,high,low,close,vol,amount,deals
20230403,603806,58.75,58.99,59.58,58.3,58.61,7120190,418853243.0,22811
20230404,603806,58.61,58.45,58.45,55.69,56.71,15024238,851146500.0,48090
20230406,603806,56.71,56.75,57.1,55.55,56.51,7507524,420936124.0,28929
20230407,603806,56.51,56.51,57.77,56.13,56.26,5760182,327531477.0,21399
20230410,603806,56.26,55.88,57.04,55.21,55.92,7441010,415502740.0,26193
20230411,603806,55.92,55.89,56.19,54.6,55.12,8557166,472752223.0,31099
20230412,603806,55.12,55.0,55.21,52.87,53.43,12750344,682739209.0,43420
20230413,603806,53.43,54.0,54.0,51.98,52.09,9612780,505896658.0,34869
20230414,603806,52.09,52.18,52.96,51.44,52.51,9694617,507805510.0,34604
20230417,603806,52.51,52.5,53.69,51.58,51.9,9400927,493010920.0,31115
20230418,603806,51.9,51.91,52.88,51.3,52.06,7773468,404715717.0,26169
20230419,603806,52.06,51.85,51.94,50.27,50.5,12429925,630417304.0,37398
20230420,603806,50.5,50.5,50.59,49.9,50.36,8407944,422010170.0,34830
20230421,603806,50.36,50.46,51.5,50.2,50.42,12107499,614760436.0,42558
20230424,603806,50.42,49.66,50.39,47.88,48.19,20286229,984280076.0,64438
20230425,603806,48.19,48.18,48.93,46.95,47.3,11916386,565984481.0,45880
20230426,603806,47.3,46.98,50.9,46.98,50.05,15390488,763730099.0,54701
20230427,603806,50.05,50.5,50.51,48.78,49.5,8030296,396778107.0,30443
20230428,603806,49.5,49.77,50.2,48.8,49.13,6154118,302981312.0,26354
20230504,603806,49.13,48.87,49.97,48.5,48.73,7679604,376084172.0,32675
20230505,603806,48.73,48.43,49.23,47.9,48.3,8272841,400570965.0,30900
20230508,603806,48.3,48.6,49.08,48.01,48.38,7375366,357511354.0,32293
20230509,603806,48.38,48.46,48.58,47.01,47.24,6469302,308448392.0,23597
20230510,603806,47.24,47.01,48.36,46.42,47.56,6052257,285733747.0,24397
20230511,603806,47.56,47.56,48.47,47.08,47.2,5811542,276639806.0,23523
20230512,603806,47.2,47.05,47.49,46.11,46.51,4627223,215685717.0,18685
20230515,603806,46.51,46.5,48.5,46.21,46.92,9128010,431581757.0,34155
20230516,603806,46.92,46.84,47.27,45.77,45.97,8089951,374609803.0,32947
20230517,603806,45.97,46.2,47.23,45.81,46.53,6507284,302382223.0,26579
20230518,603806,46.53,46.62,46.68,44.88,45.12,8420294,381921230.0,28070
20230519,603806,45.12,45.0,45.6,44.71,44.93,4704162,212280779.0,20331
20230522,603806,44.93,45.41,45.99,44.63,45.63,5754432,261244716.0,23014
20230523,603806,45.63,45.98,49.2,45.83,46.6,13995255,660377217.0,46908
20230524,603806,46.6,46.01,49.71,45.65,49.01,20082588,969340095.0,58736
20230525,603806,49.01,48.57,50.29,48.57,48.9,15972233,788916485.0,48938
20230526,603806,34.82,34.7,34.78,32.98,33.55,12351257,413832983.0,38023
20230529,603806,33.55,33.52,33.85,32.21,32.6,14514403,474372214.0,43269
20230530,603806,32.6,32.65,32.75,30.64,31.33,22395744,700664761.0,51779
20230531,603806,31.33,31.49,31.77,30.3,30.64,13134723,405107752.0,40779
20230601,603806,30.64,30.86,31.8,30.65,30.84,12069638,377131137.0,39291
