日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-01-05,15:00,sz002591,恒大高新,9.18,9.25,8.8,9.04,53000,47661312.0,-0.17,-1.8458197611292075
2015-01-06,15:00,sz002591,恒大高新,9.01,9.35,8.9,9.28,65824,60272872.0,0.24,2.6548672566371683
2015-01-07,15:00,sz002591,恒大高新,9.28,9.46,9.24,9.36,52118,48681384.0,0.08,0.8620689655172413
2015-01-08,15:00,sz002591,恒大高新,9.36,9.47,9.21,9.26,40292,37610300.0,-0.1,-1.0683760683760684
2015-01-09,15:00,sz002591,恒大高新,9.2,9.5,9.08,9.3,48408,45344124.0,0.04,0.4319654427645789
2015-01-12,15:00,sz002591,恒大高新,9.2,9.27,8.91,8.98,33496,30405390.0,-0.32,-3.4408602150537635
2015-01-13,15:00,sz002591,恒大高新,8.98,9.25,8.89,9.21,35161,31782932.0,0.23,2.5612472160356345
2015-01-14,15:00,sz002591,恒大高新,9.21,9.22,9.04,9.19,23660,21603754.0,-0.02,-0.2171552660152008
2015-01-15,15:00,sz002591,恒大高新,9.19,9.39,9.11,9.31,27383,25305590.0,0.12,1.3057671381936888
2015-01-16,15:00,sz002591,恒大高新,9.33,9.38,9.24,9.36,28214,26287296.0,0.05,0.5370569280343717
2015-01-19,15:00,sz002591,恒大高新,9.27,9.32,8.88,9.01,32480,29603620.0,-0.35,-3.73931623931624
2015-01-20,15:00,sz002591,恒大高新,9.09,9.32,9.05,9.32,29081,26783020.0,0.31,3.4406215316315207
2015-01-21,15:00,sz002591,恒大高新,9.31,10.19,9.31,9.91,91731,89794824.0,0.59,6.330472103004292
2015-01-22,15:00,sz002591,恒大高新,9.95,10.05,9.77,9.95,48959,48414552.0,0.04,0.4036326942482341
2015-01-23,15:00,sz002591,恒大高新,9.94,10.44,9.85,10.22,67641,68850224.0,0.27,2.71356783919598
2015-01-26,15:00,sz002591,恒大高新,10.2,10.33,10.1,10.27,37686,38406812.0,0.05,0.4892367906066536
2015-01-27,15:00,sz002591,恒大高新,10.12,10.12,9.79,10.05,57328,57155148.0,-0.22,-2.142161635832522
2015-01-28,15:00,sz002591,恒大高新,9.99,10.02,9.86,9.99,30994,30823460.0,-0.06,-0.5970149253731344
2015-01-29,15:00,sz002591,恒大高新,9.9,10.08,9.83,9.94,32582,32392710.0,-0.05,-0.5005005005005005
2015-01-30,15:00,sz002591,恒大高新,10.07,10.09,9.81,9.82,23770,23581160.0,-0.12,-1.2072434607645874
2015-02-02,15:00,sz002591,恒大高新,9.71,9.8,9.57,9.66,19220,18610166.0,-0.16,-1.6293279022403258
2015-02-03,15:00,sz002591,恒大高新,9.76,9.92,9.67,9.91,17040,16716101.0,0.25,2.587991718426501
2015-02-04,15:00,sz002591,恒大高新,9.94,10.04,9.88,9.88,20115,19989378.0,-0.03,-0.3027245206861755
2015-02-05,15:00,sz002591,恒大高新,9.97,10.0,9.81,9.85,23000,22782084.0,-0.03,-0.3036437246963562
2015-02-06,15:00,sz002591,恒大高新,9.89,9.89,9.3,9.35,31486,30039994.0,-0.5,-5.076142131979696
2015-02-09,15:00,sz002591,恒大高新,9.37,9.37,9.17,9.2,15506,14370877.0,-0.15,-1.6042780748663104
2015-02-10,15:00,sz002591,恒大高新,9.21,9.45,9.2,9.34,10992,10249151.0,0.14,1.5217391304347827
2015-02-11,15:00,sz002591,恒大高新,9.35,9.48,9.29,9.45,15918,14940624.0,0.11,1.177730192719486
2015-02-12,15:00,sz002591,恒大高新,9.46,9.75,9.41,9.67,15747,15146894.0,0.22,2.328042328042328
2015-02-13,15:00,sz002591,恒大高新,9.67,9.86,9.67,9.72,21086,20583112.0,0.05,0.5170630816959669
2015-02-16,15:00,sz002591,恒大高新,9.74,9.91,9.7,9.89,25403,25034498.0,0.17,1.7489711934156378
2015-02-17,15:00,sz002591,恒大高新,9.92,9.94,9.83,9.91,18603,18387696.0,0.02,0.2022244691607684
2015-02-25,15:00,sz002591,恒大高新,9.91,9.94,9.83,9.94,17099,16915492.0,0.03,0.3027245206861755
2015-02-26,15:00,sz002591,恒大高新,9.94,9.99,9.83,9.99,23349,23183006.0,0.05,0.5030181086519114
2015-02-27,15:00,sz002591,恒大高新,10.02,10.09,9.97,10.07,36074,36283260.0,0.08,0.8008008008008007
2015-03-02,15:00,sz002591,恒大高新,10.19,10.47,10.08,10.41,60653,62603844.0,0.34,3.3763654419066533
2015-03-03,15:00,sz002591,恒大高新,10.71,11.45,10.7,11.45,69856,79195360.0,1.04,9.99039385206532
2015-03-04,15:00,sz002591,恒大高新,12.01,12.01,11.08,11.25,173563,197956560.0,-0.2,-1.7467248908296942
2015-03-05,15:00,sz002591,恒大高新,11.12,11.25,10.88,11.06,83877,92269576.0,-0.19,-1.6888888888888889
2015-03-06,15:00,sz002591,恒大高新,11.0,11.13,10.71,10.71,63004,68600536.0,-0.35,-3.1645569620253164
2015-03-09,15:00,sz002591,恒大高新,10.71,11.08,10.62,10.94,52626,57484716.0,0.23,2.1475256769374416
2015-03-10,15:00,sz002591,恒大高新,10.94,11.66,10.83,11.48,100293,113580968.0,0.54,4.93601462522852
2015-03-11,15:00,sz002591,恒大高新,11.38,11.55,11.16,11.37,57761,65324472.0,-0.11,-0.9581881533101044
2015-03-12,15:00,sz002591,恒大高新,11.37,12.07,11.37,11.99,123083,145278224.0,0.62,5.452946350043975
2015-03-13,15:00,sz002591,恒大高新,11.95,12.28,11.72,11.99,83233,99621472.0,0.0,0.0
2015-03-16,15:00,sz002591,恒大高新,12.01,12.45,11.75,12.34,115573,139627744.0,0.35,2.9190992493744785
2015-03-17,15:00,sz002591,恒大高新,12.79,12.96,12.16,12.21,180404,227961600.0,-0.13,-1.053484602917342
2015-03-18,15:00,sz002591,恒大高新,12.09,12.43,11.81,12.24,93448,113010208.0,0.03,0.2457002457002457
2015-03-19,15:00,sz002591,恒大高新,12.24,12.24,11.9,12.06,76064,91461800.0,-0.18,-1.4705882352941175
2015-03-20,15:00,sz002591,恒大高新,12.29,12.49,12.12,12.22,80159,98335416.0,0.16,1.326699834162521
2015-03-23,15:00,sz002591,恒大高新,12.22,12.34,12.16,12.3,70313,86125832.0,0.08,0.6546644844517185
2015-03-24,15:00,sz002591,恒大高新,12.27,12.27,11.48,12.1,94758,113407944.0,-0.2,-1.6260162601626018
2015-03-25,15:00,sz002591,恒大高新,12.11,12.22,11.78,12.09,75237,89905496.0,-0.01,-0.0826446280991735
2015-03-26,15:00,sz002591,恒大高新,12.0,13.2,11.89,12.9,191040,245734272.0,0.81,6.699751861042183
2015-03-27,15:00,sz002591,恒大高新,12.85,12.85,12.32,12.65,96607,121384776.0,-0.25,-1.937984496124031
2015-03-30,15:00,sz002591,恒大高新,12.58,12.77,12.42,12.67,81320,102366728.0,0.02,0.1581027667984189
2015-03-31,15:00,sz002591,恒大高新,12.61,12.91,12.42,12.57,84867,107377304.0,-0.1,-0.7892659826361484
2015-04-01,15:00,sz002591,恒大高新,12.56,12.78,12.5,12.64,75758,95647824.0,0.07,0.5568814638027049
2015-04-02,15:00,sz002591,恒大高新,12.7,13.19,12.61,13.14,117191,150413232.0,0.5,3.9556962025316458
2015-04-03,15:00,sz002591,恒大高新,12.95,13.23,12.84,13.05,95659,124661152.0,-0.09,-0.684931506849315
2015-04-07,15:00,sz002591,恒大高新,13.29,14.1,13.0,14.03,177918,241455392.0,0.98,7.509578544061303
2015-04-08,15:00,sz002591,恒大高新,13.87,14.12,13.5,13.98,148281,204964592.0,-0.05,-0.3563791874554526
2015-04-09,15:00,sz002591,恒大高新,13.85,13.97,13.15,13.39,96683,130402088.0,-0.59,-4.220314735336195
2015-04-10,15:00,sz002591,恒大高新,13.38,13.78,13.11,13.61,71762,97425112.0,0.22,1.6430171769977595
2015-04-13,15:00,sz002591,恒大高新,13.54,14.42,13.31,14.09,110470,154342096.0,0.48,3.526818515797208
2015-04-14,15:00,sz002591,恒大高新,14.08,14.08,13.38,13.59,84559,115912736.0,-0.5,-3.5486160397445
2015-04-15,15:00,sz002591,恒大高新,13.55,13.55,12.65,12.71,85465,111558800.0,-0.88,-6.475349521707138
2015-04-16,15:00,sz002591,恒大高新,12.58,13.04,12.23,12.77,55511,70118848.0,0.06,0.4720692368214004
2015-04-17,15:00,sz002591,恒大高新,12.85,12.98,12.55,12.66,66001,83693832.0,-0.11,-0.8613938919342208
2015-04-20,15:00,sz002591,恒大高新,12.39,12.92,12.13,12.89,85935,106659760.0,0.23,1.8167456556082149
2015-04-21,15:00,sz002591,恒大高新,13.1,13.15,12.67,13.11,78715,102049904.0,0.22,1.7067494181536074
2015-04-22,15:00,sz002591,恒大高新,13.2,13.5,12.98,13.49,95254,126689256.0,0.38,2.898550724637681
2015-04-23,15:00,sz002591,恒大高新,13.49,13.5,13.14,13.33,82155,109348784.0,-0.16,-1.1860637509266123
2015-04-24,15:00,sz002591,恒大高新,13.16,13.16,12.79,12.94,68748,89055456.0,-0.39,-2.925731432858215
2015-04-27,15:00,sz002591,恒大高新,13.0,13.38,12.9,13.18,81822,107577688.0,0.24,1.854714064914992
2015-04-28,15:00,sz002591,恒大高新,13.23,13.27,12.25,12.33,74128,93651264.0,-0.85,-6.449165402124431
2015-04-29,15:00,sz002591,恒大高新,12.4,12.64,12.19,12.57,39293,49063568.0,0.24,1.9464720194647205
2015-04-30,15:00,sz002591,恒大高新,12.61,13.1,12.55,12.78,65731,84586184.0,0.21,1.6706443914081146
2015-05-04,15:00,sz002591,恒大高新,12.85,13.18,12.71,13.05,65505,85516216.0,0.27,2.112676056338028
2015-05-05,15:00,sz002591,恒大高新,13.06,13.14,12.32,12.4,44618,56717512.0,-0.65,-4.980842911877394
2015-05-06,15:00,sz002591,恒大高新,12.42,12.78,12.13,12.19,35684,44716900.0,-0.21,-1.6935483870967745
2015-05-07,15:00,sz002591,恒大高新,12.24,12.39,12.0,12.31,35831,43817336.0,0.12,0.9844134536505332
2015-05-08,15:00,sz002591,恒大高新,12.37,12.8,12.32,12.8,40550,51251296.0,0.49,3.980503655564581
2015-05-11,15:00,sz002591,恒大高新,12.96,13.43,12.81,13.3,78174,103257128.0,0.5,3.90625
2015-05-12,15:00,sz002591,恒大高新,13.32,13.67,13.04,13.55,104137,139229440.0,0.25,1.8796992481203008
2015-05-13,15:00,sz002591,恒大高新,13.5,14.19,13.31,14.05,119239,163337696.0,0.5,3.690036900369003
