日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-01-05,15:00,sz002712,思美传媒,46.1,46.49,44.0,45.28,8731,39183296.0,-0.73,-1.586611606172571
2015-01-06,15:00,sz002712,思美传媒,45.05,47.88,44.6,47.47,9059,42178608.0,2.19,4.836572438162544
2015-01-07,15:00,sz002712,思美传媒,47.4,47.47,45.59,46.17,7023,32605532.0,-1.3,-2.7385717295133767
2015-01-08,15:00,sz002712,思美传媒,46.21,47.29,46.0,46.58,6794,31706936.0,0.41,0.8880225254494261
2015-01-09,15:00,sz002712,思美传媒,46.59,47.29,46.08,46.16,6598,30839308.0,-0.42,-0.9016745384285102
2015-01-12,15:00,sz002712,思美传媒,46.0,46.12,45.07,45.65,3971,18111890.0,-0.51,-1.1048526863084922
2015-01-13,15:00,sz002712,思美传媒,45.95,48.18,45.63,47.72,10516,49794472.0,2.07,4.5345016429353775
2015-01-14,15:00,sz002712,思美传媒,47.72,48.98,46.81,48.59,9235,44398036.0,0.87,1.8231349538977368
2015-01-15,15:00,sz002712,思美传媒,48.3,48.57,47.29,47.58,4365,20845188.0,-1.01,-2.078616999382589
2015-01-16,15:00,sz002712,思美传媒,47.57,50.55,47.32,50.5,14328,70618216.0,2.92,6.137032366540563
2015-01-19,15:00,sz002712,思美传媒,49.0,54.14,48.89,50.4,16901,87090120.0,-0.1,-0.198019801980198
2015-01-20,15:00,sz002712,思美传媒,51.05,52.88,50.02,52.4,10520,54322944.0,2.0,3.968253968253968
2015-01-21,15:00,sz002712,思美传媒,52.3,53.42,51.6,52.55,9398,49491332.0,0.15,0.2862595419847328
2015-01-22,15:00,sz002712,思美传媒,52.0,53.48,52.0,52.7,5726,30217130.0,0.15,0.285442435775452
2015-01-23,15:00,sz002712,思美传媒,53.01,53.5,49.95,50.45,9162,47105792.0,-2.25,-4.269449715370019
2015-01-26,15:00,sz002712,思美传媒,51.35,55.5,50.55,55.5,19390,104784088.0,5.05,10.009910802775025
2015-01-27,15:00,sz002712,思美传媒,55.8,57.99,55.03,57.01,25370,143225408.0,1.51,2.7207207207207205
2015-01-28,15:00,sz002712,思美传媒,56.5,62.71,56.2,62.52,41114,250438080.0,5.51,9.664971057709174
2015-01-29,15:00,sz002712,思美传媒,62.52,63.6,60.55,61.42,19909,122726784.0,-1.1,-1.7594369801663468
2015-01-30,15:00,sz002712,思美传媒,61.87,62.83,59.1,59.1,15547,95132856.0,-2.32,-3.7772712471507655
2015-02-02,15:00,sz002712,思美传媒,59.02,60.55,57.53,59.8,15169,89691536.0,0.7,1.1844331641285957
2015-02-03,15:00,sz002712,思美传媒,59.35,62.5,59.0,60.28,27212,165775152.0,0.48,0.8026755852842808
2015-02-04,15:00,sz002712,思美传媒,60.0,62.7,57.9,61.68,22696,136941536.0,1.4,2.3224950232249504
2015-02-05,15:00,sz002712,思美传媒,61.0,67.85,60.87,64.5,29671,193368880.0,2.82,4.571984435797665
2015-02-06,15:00,sz002712,思美传媒,65.56,68.9,65.2,66.3,22242,148952496.0,1.8,2.7906976744186047
2015-02-09,15:00,sz002712,思美传媒,66.1,67.48,63.1,64.45,11246,73108368.0,-1.85,-2.790346907993967
2015-02-10,15:00,sz002712,思美传媒,64.43,68.0,62.56,67.18,8423,55170592.0,2.73,4.235841737781225
2015-02-11,15:00,sz002712,思美传媒,67.17,73.1,66.11,73.08,16810,118517832.0,5.9,8.782375707055671
2015-02-12,15:00,sz002712,思美传媒,72.76,73.5,70.88,71.58,6429,46368104.0,-1.5,-2.052545155993432
2015-02-13,15:00,sz002712,思美传媒,72.1,73.5,71.08,72.38,8791,63332776.0,0.8,1.1176306230790725
2015-02-16,15:00,sz002712,思美传媒,72.5,76.38,71.0,75.8,13333,97758768.0,3.42,4.725062171870682
2015-02-17,15:00,sz002712,思美传媒,75.8,76.18,73.03,73.7,5258,38976432.0,-2.1,-2.7704485488126647
2015-02-25,15:00,sz002712,思美传媒,72.0,73.48,66.51,67.99,13607,94809184.0,-5.71,-7.747625508819539
2015-02-26,15:00,sz002712,思美传媒,67.88,69.5,66.01,67.6,12714,85888064.0,-0.39,-0.5736137667304015
2015-02-27,15:00,sz002712,思美传媒,67.76,71.1,67.53,70.03,9672,67136960.0,2.43,3.594674556213018
2015-03-02,15:00,sz002712,思美传媒,69.15,70.98,68.13,70.68,6549,45429408.0,0.65,0.9281736398686278
2015-03-03,15:00,sz002712,思美传媒,70.65,70.65,67.4,67.51,7474,51111976.0,-3.17,-4.485002829654782
