日期,时间,代码,名称,开盘,最高,最低,收盘,总手,金额,涨幅,涨幅比
2015-01-05,15:00,sh600763,通策医疗,47.41,48.0,45.34,47.35,13547,62885884.0,-0.63,-1.3130471029595665
2015-01-06,15:00,sh600763,通策医疗,46.51,48.96,46.51,47.69,14578,69427136.0,0.34,0.7180570221752904
2015-01-07,15:00,sh600763,通策医疗,47.63,47.82,45.52,45.93,15856,73409720.0,-1.76,-3.6905011532816094
2015-01-08,15:00,sh600763,通策医疗,45.93,46.28,45.1,46.19,16364,74750352.0,0.26,0.5660788155889397
2015-01-09,15:00,sh600763,通策医疗,46.15,48.6,46.15,47.76,15792,75056416.0,1.57,3.399004113444468
2015-01-12,15:00,sh600763,通策医疗,47.61,48.8,46.03,47.96,12654,60029936.0,0.2,0.4187604690117252
2015-01-13,15:00,sh600763,通策医疗,47.64,50.5,47.64,49.68,15089,74930472.0,1.72,3.586321934945788
2015-01-14,15:00,sh600763,通策医疗,49.78,49.83,48.05,48.34,7808,37974828.0,-1.34,-2.6972624798711755
2015-01-15,15:00,sh600763,通策医疗,48.45,48.8,47.71,47.95,7814,37417032.0,-0.39,-0.8067852709971038
2015-01-16,15:00,sh600763,通策医疗,47.63,48.35,47.5,48.05,10913,52114972.0,0.1,0.2085505735140771
2015-01-19,15:00,sh600763,通策医疗,47.58,48.75,46.46,46.79,9571,45493452.0,-1.26,-2.6222684703433923
2015-01-20,15:00,sh600763,通策医疗,47.49,51.2,47.02,50.97,20576,102723200.0,4.18,8.933532806155162
2015-01-21,15:00,sh600763,通策医疗,51.05,52.47,50.27,50.95,11042,56869024.0,-0.02,-0.0392387679026878
2015-01-22,15:00,sh600763,通策医疗,50.91,51.5,49.6,51.34,10619,53630904.0,0.39,0.7654563297350344
2015-01-23,15:00,sh600763,通策医疗,51.05,52.35,50.23,50.43,9895,50837460.0,-0.91,-1.7724970783015197
2015-01-26,15:00,sh600763,通策医疗,50.6,52.1,50.29,51.77,13775,70920344.0,1.34,2.65714852270474
2015-01-27,15:00,sh600763,通策医疗,51.78,52.38,51.01,51.52,7969,41169116.0,-0.25,-0.4829051574270813
2015-01-28,15:00,sh600763,通策医疗,51.38,51.8,51.15,51.58,3680,18987364.0,0.06,0.1164596273291925
2015-01-29,15:00,sh600763,通策医疗,51.22,54.0,50.3,51.34,12518,65013804.0,-0.24,-0.4652966265994571
2015-01-30,15:00,sh600763,通策医疗,50.98,51.9,50.48,51.53,5953,30571428.0,0.19,0.37008180755746
2015-02-02,15:00,sh600763,通策医疗,51.0,52.43,50.5,51.65,4737,24282448.0,0.12,0.2328740539491558
2015-02-03,15:00,sh600763,通策医疗,52.18,53.55,51.55,52.41,8270,43555612.0,0.76,1.471442400774443
2015-02-04,15:00,sh600763,通策医疗,52.1,52.41,51.5,51.67,3849,19963282.0,-0.74,-1.4119442854417097
2015-02-05,15:00,sh600763,通策医疗,51.67,52.5,51.5,52.01,6075,31552746.0,0.34,0.6580220630927036
2015-02-06,15:00,sh600763,通策医疗,52.01,52.04,50.6,51.65,9083,46439840.0,-0.36,-0.6921745818111902
2015-02-09,15:00,sh600763,通策医疗,51.67,52.25,51.09,51.46,5290,27393740.0,-0.19,-0.3678606001936108
2015-02-10,15:00,sh600763,通策医疗,51.18,51.77,49.82,51.04,5974,30381746.0,-0.42,-0.8161678973960357
2015-02-11,15:00,sh600763,通策医疗,50.73,52.2,50.71,51.91,4525,23193772.0,0.87,1.7045454545454544
2015-02-12,15:00,sh600763,通策医疗,51.75,53.97,51.65,53.41,8346,44442456.0,1.5,2.8896166441918703
2015-02-13,15:00,sh600763,通策医疗,53.11,55.38,53.11,54.77,8175,44647220.0,1.36,2.54633963677214
2015-02-16,15:00,sh600763,通策医疗,54.68,60.25,54.0,60.25,16368,96763776.0,5.48,10.005477451159392
2015-02-17,15:00,sh600763,通策医疗,60.03,61.5,59.25,60.36,11216,67821272.0,0.11,0.1825726141078838
2015-02-25,15:00,sh600763,通策医疗,60.7,60.7,58.03,59.66,6958,41351736.0,-0.7,-1.159708416169649
2015-02-26,15:00,sh600763,通策医疗,59.19,60.14,58.2,59.67,5675,33740908.0,0.01,0.0167616493462956
2015-02-27,15:00,sh600763,通策医疗,59.66,60.02,58.67,59.86,5385,32012426.0,0.19,0.318417965476789
2015-03-02,15:00,sh600763,通策医疗,59.62,63.18,59.62,61.1,8459,51909604.0,1.24,2.071500167056465
2015-03-03,15:00,sh600763,通策医疗,61.05,61.59,59.2,60.68,10380,62761144.0,-0.42,-0.6873977086743044
2015-03-04,15:00,sh600763,通策医疗,60.48,63.47,59.6,63.01,11973,74273200.0,2.33,3.839815425181279
2015-03-05,15:00,sh600763,通策医疗,62.61,62.99,59.99,60.81,8290,50645260.0,-2.2,-3.4915092842405966
2015-03-06,15:00,sh600763,通策医疗,60.45,60.5,58.22,58.61,7864,46281536.0,-2.2,-3.617826015457984
2015-03-09,15:00,sh600763,通策医疗,58.68,59.24,57.25,58.52,7855,45910600.0,-0.09,-0.1535574134106807
2015-03-10,15:00,sh600763,通策医疗,58.52,60.5,58.05,60.4,7589,44780012.0,1.88,3.2125768967874238
2015-03-11,15:00,sh600763,通策医疗,59.83,62.5,59.25,61.29,8510,51991276.0,0.89,1.4735099337748343
2015-03-12,15:00,sh600763,通策医疗,61.0,62.29,60.17,62.14,9919,60898312.0,0.85,1.3868494044705495
2015-03-13,15:00,sh600763,通策医疗,62.2,63.47,60.9,61.94,8274,51480668.0,-0.2,-0.3218538783392339
2015-03-16,15:00,sh600763,通策医疗,62.01,63.35,61.5,61.98,10584,65595484.0,0.04,0.0645786244752986
2015-03-17,15:00,sh600763,通策医疗,61.86,61.96,60.0,60.96,11648,71025616.0,-1.02,-1.6456921587608906
2015-03-18,15:00,sh600763,通策医疗,60.9,61.5,60.11,61.0,9034,54793232.0,0.04,0.0656167979002624
2015-03-19,15:00,sh600763,通策医疗,60.88,60.88,59.08,59.72,11100,66457244.0,-1.28,-2.098360655737705
2015-03-20,15:00,sh600763,通策医疗,59.7,60.21,59.56,59.9,10076,60384648.0,0.18,0.3014065639651708
2015-03-23,15:00,sh600763,通策医疗,59.87,62.0,59.7,61.85,9509,57625064.0,1.95,3.25542570951586
2015-03-24,15:00,sh600763,通策医疗,62.4,63.43,60.2,61.97,11222,69452376.0,0.12,0.1940177849636216
2015-03-25,15:00,sh600763,通策医疗,62.11,67.89,62.11,65.75,20137,130644976.0,3.78,6.099725673713087
2015-03-26,15:00,sh600763,通策医疗,64.99,65.68,63.02,65.12,10626,68439976.0,-0.63,-0.9581749049429658
2015-03-27,15:00,sh600763,通策医疗,65.59,69.7,65.59,66.33,11703,78776184.0,1.21,1.858108108108108
